Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
2.7,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.71,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.72,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.73,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.74,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.75,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.76,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.77,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.78,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.79,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.8,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.81,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.82,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.83,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.84,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.85,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.86,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.87,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.88,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.89,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.9,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.91,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.92,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.93,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.94,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.95,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.96,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.97,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.98,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.99,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.0,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.01,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.02,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.03,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.04,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.05,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.06,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.07,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.08,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.09,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.1,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.11,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.12,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.13,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.14,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.15,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.16,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.17,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.18,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.19,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.2,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.21,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.22,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
